ds_division,date,hazard_DROUGHT,hazard_FLOOD,hazard_HEAT,hazard_HEAVY_RAIN,hazard_LANDSLIDE,hazard_LIGHTNING,hazard_WIND
Godakawela,2023.05.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Godakawela,2023.05.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Godakawela,2023.06.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Godakawela,2023.06.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Godakawela,2023.06.10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Godakawela,2023.07.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Godakawela,2023.07.30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Godakawela,2023.08.10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Godakawela,2023.08.11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Godakawela,2023.09.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Godakawela,2023.09.12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
Godakawela,2023.09.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Godakawela,2023.09.28,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Godakawela,2023.10.20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Godakawela,2023.10.28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Godakawela,2023.11.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Godakawela,2023.11.10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Godakawela,2023.11.15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Godakawela,2023.11.19,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Godakawela,2023.11.23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Godakawela,2023.12.03,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Godakawela,2023.12.15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Godakawela,2023.12.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Godakawela,2023.12.28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Godakawela,2024.01.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Godakawela,2024.01.10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Godakawela,2024.01.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Godakawela,2024.03.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Godakawela,2024.04.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Godakawela,2024.04.02,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Godakawela,2024.04.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Godakawela,2024.04.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Godakawela,2024.04.29,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Godakawela,2024.05.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Godakawela,2024.05.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Godakawela,2024.05.13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Godakawela,2024.05.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Godakawela,2024.06.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Godakawela,2024.08.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Godakawela,2024.11.05,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Godakawela,2024.11.17,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Godakawela,2025.01.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Godakawela,2025.03.02,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Godakawela,2025.03.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Godakawela,2025.06.14,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Godakawela,2025.06.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Godakawela,2025.10.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gogakawela,2023.12.15,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Gomarankadawala,2022.10.15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Gomarankadawala,2023.07.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gomarankadawala,2023.12.18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Gomarankadawala,2024.06.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gomarankadawala,2024.11.25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Gomarankadawala,2025.05.02,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Gomarankadawela,2023.09.20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gonapinuwala,2023.10.01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Gonapinuwala,2024.06.01,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Gonapinuwala,2024.10.11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Gonapinuwala,2025.10.21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Gonapinuwela,2024.10.23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Gonupinuwela,2024.05.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Haaliela,2023.11.09,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Haarispaththuwa,2022.10.01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Haarispaththuwa,2023.10.09,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Haarispattuwa,2022.09.05,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Haarispattuwa,2023.11.07,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Habaradoowa,2024.06.01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Habaradowa,2024.08.20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Habaraduwa,2022.10.15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Habaraduwa,2023.07.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Habaraduwa,2023.09.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Habaraduwa,2023.10.03,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Habaraduwa,2024.08.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Habaraduwa,2024.10.20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Habaraduwa,2025.05.31,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Habaraduwa,2025.10.21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Hadunmulla,2025.01.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Haguranketha,2023.04.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Haguranketha,2023.12.27,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Haguranketha,2023.12.29,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Haguranketha,2025.10.17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hakmana,2024.05.18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Hakmana,2024.06.02,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Haldummulla,2022.11.02,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Haldummulla,2023.03.19,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Haldummulla,2023.05.04,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Haldummulla,2024.05.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Haldummulla,2024.11.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Haldumulla,2022.11.20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Haldumulla,2023.10.14,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Haldumulla,2024.05.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Haldunmulla,2024.10.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Hali Ela,2022.10.27,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hali Ela,2022.11.02,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hali Ela,2022.11.12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hali Ela,2023.05.04,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hali Ela,2023.06.01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hali Ela,2024.01.03,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Hali Ela,2024.03.31,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Hali Ela,2024.05.15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hali Ela,2025.01.13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hali Ela,2025.01.16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hali Ela,2025.01.17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hali Ela,2025.04.27,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Haliela,2022.12.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Haliela,2023.05.22,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Haliela,2023.10.07,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Haliela,2023.10.27,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Haliela,2023.10.31,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Haliela,2023.11.22,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Haliela,2023.11.28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Haliela,2023.12.03,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Haliela,2023.12.07,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Haliela,2024.01.01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Haliela,2024.01.07,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Haliela,2024.01.10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Haliela,2024.05.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Haliela,2024.05.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Haliela,2024.06.02,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Haliela,2024.08.28,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Haliela,2024.10.22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hambanthota,2023.10.15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hambanthota,2023.10.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Hambanthota,2023.11.11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hambanthota,2023.12.04,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hambanthota,2024.01.03,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hambanthota,2024.01.07,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Hambanthota,2024.01.10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Hambanthota,2024.05.22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hambanthota,2024.11.25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hambanthota,2024.11.26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hambanthota,2025.05.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Hambanthota,2025.08.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Hambantota,2022.10.27,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Hambantota,2023.10.09,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hambantota,2023.12.10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hambantota,2024.01.01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hambantota,2024.05.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Hambantota,2024.08.17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hambantota,2024.09.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Hambantota,2024.12.31,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hambantota,2025.08.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Hambantota,2025.10.18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Hambantota,2025.11.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Hanguranketha,2022.08.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Hanguranketha,2022.10.01,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Hanguranketha,2022.10.31,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Hanguranketha,2022.12.19,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hanguranketha,2023.03.22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hanguranketha,2023.07.04,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Hanguranketha,2023.07.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Hanguranketha,2023.10.17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hanguranketha,2023.10.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Hanguranketha,2023.11.19,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hanguranketha,2023.11.21,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hanguranketha,2024.01.09,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hanguranketha,2024.05.22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hanguranketha,2024.11.25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hanguranketha,2025.05.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Haputale,2022.11.27,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Haputale,2023.05.04,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Haputale,2023.10.11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Haputale,2023.10.21,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Haputale,2024.06.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Haputale,2024.11.08,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Haputale,2025.01.19,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Haputhale,2022.11.05,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Haputhale,2022.12.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Haputhale,2023.10.21,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Haputhale,2023.10.22,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Haputhale,2023.10.23,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Haputhale,2023.11.20,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Haputhale,2024.05.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Haputhale,2024.08.04,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Harispaththu,2022.10.14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Harispaththuwa,2023.07.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Harispaththuwa,2023.10.17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Harispaththuwa,2023.10.30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Harispaththuwa,2023.11.03,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Harispattuwa,2022.12.08,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Harispattuwa,2023.10.14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Harispattuwa,2023.11.01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Harispattuwa,2024.05.20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hataraliyadda,2023.11.12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hatharaliyadda,2022.12.09,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hatharaliyadda,2023.10.23,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Hatharaliyadda,2023.10.29,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hatharaliyadda,2023.11.01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hatharaliyadda,2024.05.20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Hatharaliyedda,2022.09.05,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hatharaliyedda,2023.10.11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hellipola,2024.12.02,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
High Wind,2023.03.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Higurakgoda,2023.04.20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Higurakgoda,2023.07.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Hikkaduwa,2023.04.13,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Hikkaduwa,2023.05.20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Hikkaduwa,2023.07.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Hikkaduwa,2023.10.01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Hikkaduwa,2024.05.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Hikkaduwa,2024.06.01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Hikkaduwa,2024.08.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Hikkaduwa,2024.10.20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Hikkaduwa,2024.10.23,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Hikkaduwa,2025.10.21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Hingurakgoda,2024.05.11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Homagama,2022.10.14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Homagama,2024.06.02,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Homagama,2025.05.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Homagama,2025.05.30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Homagama,2025.10.18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Homagama,2025.10.20,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Horana,2023.06.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Horana,2023.06.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Horana,2023.07.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Horana,2023.09.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Horana,2023.09.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Horana,2023.11.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Horana,2024.05.18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Horana,2024.05.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Horana,2024.05.20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Horana,2024.06.01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Horana,2024.07.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Horana,2024.10.07,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Horana,2024.10.08,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Horana,2025.05.30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Horana,2025.06.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Horana,2025.10.20,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Horana,2025.11.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Horoupathana,2023.11.04,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Horoupathana,2023.12.03,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Horoupathana,2025.08.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Horowpathana,2023.11.26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Horowpathana,2024.05.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Horowpathana,2024.12.16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Horowpothana,2023.04.20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Horowpothana,2023.05.01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Horowpothana,2024.01.07,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Horowpothana,2025.01.18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Horowpothana,2025.05.17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Horowpothana,2025.07.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Horowupathana,2022.08.24,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Horowupathana,2024.08.04,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Ibbagamuwa,2022.08.30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Ibbagamuwa,2022.09.05,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Ibbagamuwa,2023.07.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ibbagamuwa,2023.10.28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Ibbagamuwa,2023.11.01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Ibbagamuwa,2023.11.02,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Ibbagamuwa,2023.11.10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ibbagamuwa,2023.11.22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Ibbagamuwa,2023.11.23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Ibbagamuwa,2023.12.10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Ibbagamuwa,2024.05.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ibbagamuwa,2024.05.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ibbagamuwa,2026.06.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ibulpe,2023.03.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ibulpe,2024.09.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ibulpe,2025.06.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Imaduwa,2022.10.23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Imaduwa,2023.04.21,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Imaduwa,2023.10.04,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Imaduwa,2023.12.11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Imaduwa,2024.08.19,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Imaduwa,2024.10.10,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Imaduwa,2024.10.20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Imaduwa,2025.03.03,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Imaduwa,2025.05.30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Imaduwa,2025.05.31,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Imaduwa,2025.10.21,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Imbulpe,2022.03.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Imbulpe,2022.04.12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Imbulpe,2022.04.27,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Imbulpe,2022.05.03,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Imbulpe,2022.05.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Imbulpe,2022.10.31,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Imbulpe,2022.12.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Imbulpe,2023.01.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Imbulpe,2023.02.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Imbulpe,2023.03.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Imbulpe,2023.06.26,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Imbulpe,2023.07.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Imbulpe,2023.08.10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Imbulpe,2023.10.29,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
